"province","sex","age_group","years_from_start","gini","year"
"British Columbia","Male","20_34",1,0.233087313074007,2007
"British Columbia","Male","20_34",2,0.241244507438626,2008
"British Columbia","Male","20_34",3,0.233992905016561,2009
"British Columbia","Male","20_34",4,0.242992395791104,2010
"British Columbia","Male","20_34",5,0.249146647177713,2011
"British Columbia","Male","20_34",6,0.236162745109878,2012
"British Columbia","Male","20_34",7,0.247212528760666,2013
"British Columbia","Male","20_34",8,0.253329785838203,2014
"British Columbia","Male","20_34",9,0.247289996297602,2015
"British Columbia","Male","20_34",10,0.243317399791342,2016
"British Columbia","Male","20_34",11,0.242392632495172,2017
"British Columbia","Male","20_34",12,0.247099770261394,2018
"British Columbia","Male","20_34",13,0.237259074709821,2019
"British Columbia","Male","20_34",14,0.241441068324099,2020
"British Columbia","Male","20_34",15,0.221302662971066,2021
"British Columbia","Male","20_34",16,0.22558925440026,2022
"British Columbia","Male","20_34",17,0.262294868340749,2023
"British Columbia","Male","20_34",18,0.237209247236213,2024
"British Columbia","Male","20_34",0.5,0.233626856938626,2006.5
"British Columbia","Male","20_34",1.5,0.223048476735087,2007.5
"British Columbia","Male","20_34",2.5,0.227016734745269,2008.5
"British Columbia","Male","20_34",3.5,0.231972674184056,2009.5
"British Columbia","Male","20_34",4.5,0.23827624864552,2010.5
"British Columbia","Male","20_34",5.5,0.24640413404017,2011.5
"British Columbia","Male","20_34",6.5,0.235352829883151,2012.5
"British Columbia","Male","20_34",7.5,0.23537718508007,2013.5
"British Columbia","Male","20_34",8.5,0.24022208151798,2014.5
"British Columbia","Male","20_34",9.5,0.237937103861147,2015.5
"British Columbia","Male","20_34",10.5,0.249250439577087,2016.5
"British Columbia","Male","20_34",11.5,0.235617814584145,2017.5
"British Columbia","Male","20_34",12.5,0.236058680870849,2018.5
"British Columbia","Male","20_34",13.5,0.232126282703258,2019.5
"British Columbia","Male","20_34",14.5,0.231284413887089,2020.5
"British Columbia","Male","20_34",15.5,0.225851459168062,2021.5
"British Columbia","Male","20_34",16.5,0.238598557708567,2022.5
"British Columbia","Male","20_34",17.5,0.238178161328433,2023.5
"British Columbia","Male","20_34",18.5,0.251064436421339,2024.5
"British Columbia","Male","35_54",0,0.228766339111046,2006
"British Columbia","Male","35_54",1,0.227929392924664,2007
"British Columbia","Male","35_54",2,0.236782955727793,2008
"British Columbia","Male","35_54",3,0.239667143170992,2009
"British Columbia","Male","35_54",4,0.234346349831007,2010
"British Columbia","Male","35_54",5,0.237587311268054,2011
"British Columbia","Male","35_54",6,0.236944195563819,2012
"British Columbia","Male","35_54",7,0.23758504102743,2013
"British Columbia","Male","35_54",8,0.245209445739895,2014
"British Columbia","Male","35_54",9,0.237439778075482,2015
"British Columbia","Male","35_54",10,0.232111519024533,2016
"British Columbia","Male","35_54",11,0.236667448208761,2017
"British Columbia","Male","35_54",12,0.234356982853186,2018
"British Columbia","Male","35_54",13,0.238705769916144,2019
"British Columbia","Male","35_54",14,0.231792959371361,2020
"British Columbia","Male","35_54",15,0.221804284467032,2021
"British Columbia","Male","35_54",16,0.240814125254063,2022
"British Columbia","Male","35_54",17,0.245234986602239,2023
"British Columbia","Male","35_54",18,0.248573343104609,2024
"British Columbia","Male","35_54",0.5,0.234413372589037,2006.5
"British Columbia","Male","35_54",1.5,0.22671089815225,2007.5
"British Columbia","Male","35_54",2.5,0.232496825405163,2008.5
"British Columbia","Male","35_54",3.5,0.24318099121399,2009.5
"British Columbia","Male","35_54",4.5,0.224609492272545,2010.5
"British Columbia","Male","35_54",5.5,0.236601984922827,2011.5
"British Columbia","Male","35_54",6.5,0.240314830676056,2012.5
"British Columbia","Male","35_54",7.5,0.241185383627707,2013.5
"British Columbia","Male","35_54",8.5,0.246574936368986,2014.5
"British Columbia","Male","35_54",9.5,0.240930899194802,2015.5
"British Columbia","Male","35_54",10.5,0.236519398210503,2016.5
"British Columbia","Male","35_54",11.5,0.231103530698583,2017.5
"British Columbia","Male","35_54",12.5,0.233666882501702,2018.5
"British Columbia","Male","35_54",13.5,0.23272418916243,2019.5
"British Columbia","Male","35_54",14.5,0.239565105461964,2020.5
"British Columbia","Male","35_54",15.5,0.225333896153393,2021.5
"British Columbia","Male","35_54",16.5,0.2347661327497,2022.5
"British Columbia","Male","35_54",17.5,0.236812313559268,2023.5
"British Columbia","Male","35_54",18.5,0.246482574633035,2024.5
"British Columbia","Male","55+",0,0.246757929888843,2006
"British Columbia","Male","55+",1,0.263335959485043,2007
"British Columbia","Male","55+",2,0.275149374602891,2008
"British Columbia","Male","55+",3,0.250047301334354,2009
"British Columbia","Male","55+",4,0.278089285661863,2010
"British Columbia","Male","55+",5,0.267077133329283,2011
"British Columbia","Male","55+",6,0.263616768438435,2012
"British Columbia","Male","55+",7,0.257876130989772,2013
"British Columbia","Male","55+",8,0.257224245131109,2014
"British Columbia","Male","55+",9,0.270852669733646,2015
"British Columbia","Male","55+",10,0.256986659317779,2016
"British Columbia","Male","55+",11,0.251734048344108,2017
"British Columbia","Male","55+",12,0.259188236624762,2018
"British Columbia","Male","55+",13,0.257017677613798,2019
"British Columbia","Male","55+",14,0.257461428599517,2020
"British Columbia","Male","55+",15,0.243360882363806,2021
"British Columbia","Male","55+",16,0.263327615029902,2022
"British Columbia","Male","55+",17,0.278366432410266,2023
"British Columbia","Male","55+",18,0.281631523906143,2024
"British Columbia","Male","55+",0.5,0.253856023612279,2006.5
"British Columbia","Male","55+",1.5,0.280553137108432,2007.5
"British Columbia","Male","55+",2.5,0.270386047004047,2008.5
"British Columbia","Male","55+",3.5,0.265472900348381,2009.5
"British Columbia","Male","55+",4.5,0.256366779029389,2010.5
"British Columbia","Male","55+",5.5,0.269347582175321,2011.5
"British Columbia","Male","55+",6.5,0.265300330140166,2012.5
"British Columbia","Male","55+",7.5,0.243778316605533,2013.5
"British Columbia","Male","55+",8.5,0.275687286590626,2014.5
"British Columbia","Male","55+",9.5,0.273022352961565,2015.5
"British Columbia","Male","55+",10.5,0.260726527557609,2016.5
"British Columbia","Male","55+",11.5,0.258543103891147,2017.5
"British Columbia","Male","55+",12.5,0.257711405718926,2018.5
"British Columbia","Male","55+",13.5,0.253256461965605,2019.5
"British Columbia","Male","55+",14.5,0.261715649170048,2020.5
"British Columbia","Male","55+",15.5,0.247530155952279,2021.5
"British Columbia","Male","55+",16.5,0.27761662404557,2022.5
"British Columbia","Male","55+",17.5,0.263598164044769,2023.5
"British Columbia","Male","55+",18.5,0.260561208134766,2024.5
"Manitoba","Female","15_19",0,0.067385129852362,2006
"Manitoba","Female","15_19",1,0.0948703753184551,2007
"Manitoba","Female","15_19",2,0.116070882353562,2008
"Manitoba","Female","15_19",3,0.104676610839939,2009
"Manitoba","Female","15_19",4,0.0810987995177281,2010
"Manitoba","Female","15_19",5,0.0738989982676945,2011
"Manitoba","Female","15_19",6,0.0748152008686211,2012
"Manitoba","Female","15_19",7,0.0552883176846035,2013
"Manitoba","Female","15_19",8,0.091747152820788,2014
"Manitoba","Female","15_19",9,0.0910895791124428,2015
"Manitoba","Female","15_19",10,0.0867860343565501,2016
"Manitoba","Female","15_19",11,0.0756207967202374,2017
"Manitoba","Female","15_19",12,0.0686995672582172,2018
"Manitoba","Female","15_19",13,0.0638519975630458,2019
"Manitoba","Female","15_19",14,0.105170731992081,2020
"Manitoba","Female","15_19",15,0.065590398057134,2021
"Manitoba","Female","15_19",16,0.084231241410195,2022
"Manitoba","Female","15_19",17,0.0904831824992293,2023
"Manitoba","Female","15_19",18,0.0666774103307242,2024
"Manitoba","Female","15_19",0.5,0.0920739434143484,2006.5
"Manitoba","Female","15_19",1.5,0.100322510803182,2007.5
"Manitoba","Female","15_19",2.5,0.108190048279806,2008.5
"Manitoba","Female","15_19",3.5,0.152432877437379,2009.5
"Manitoba","Female","15_19",4.5,0.089949440307541,2010.5
"Manitoba","Female","15_19",5.5,0.0529934412500461,2011.5
"Manitoba","Female","15_19",6.5,0.0971916508230949,2012.5
"Manitoba","Female","15_19",7.5,0.0755967070045659,2013.5
"Manitoba","Female","15_19",8.5,0.0907543096328834,2014.5
"Manitoba","Female","15_19",9.5,0.0829432828597002,2015.5
"Manitoba","Female","15_19",10.5,0.0781920514145389,2016.5
"Manitoba","Female","15_19",11.5,0.0851627299286694,2017.5
"Manitoba","Female","15_19",12.5,0.0874543975514111,2018.5
"Manitoba","Female","15_19",13.5,0.0762785324097837,2019.5
"Manitoba","Female","15_19",14.5,0.0832277952259472,2020.5
"Manitoba","Female","15_19",15.5,0.0820110515239945,2021.5
"Manitoba","Female","15_19",16.5,0.0918389051222819,2022.5
"Manitoba","Female","15_19",17.5,0.0901942238208187,2023.5
"Manitoba","Female","15_19",18.5,0.0880951967542351,2024.5
"Manitoba","Female","20_34",0,0.27081943676634,2006
"Manitoba","Female","20_34",1,0.263634667982194,2007
"Manitoba","Female","20_34",2,0.242741455781636,2008
"Manitoba","Female","20_34",3,0.223115675351932,2009
"Manitoba","Female","20_34",4,0.250866162664394,2010
"Manitoba","Female","20_34",5,0.250364789103029,2011
"Manitoba","Female","20_34",6,0.246114890131526,2012
"Manitoba","Female","20_34",7,0.224465637189405,2013
"Manitoba","Female","20_34",8,0.245365546875037,2014
"Manitoba","Female","20_34",9,0.244274559228307,2015
"Manitoba","Female","20_34",10,0.242920430981895,2016
"Manitoba","Female","20_34",11,0.230482618723546,2017
"Manitoba","Female","20_34",12,0.241208240904449,2018
"Manitoba","Female","20_34",13,0.250319848550519,2019
"Manitoba","Female","20_34",14,0.249360824722877,2020
"Manitoba","Female","20_34",15,0.255274476884713,2021
"Manitoba","Female","20_34",16,0.242422222339407,2022
"Manitoba","Female","20_34",17,0.242621399345251,2023
"Manitoba","Female","20_34",18,0.22560309989479,2024
"Manitoba","Female","20_34",0.5,0.23456486068966,2006.5
"Manitoba","Female","20_34",1.5,0.258691881243212,2007.5
"Manitoba","Female","20_34",2.5,0.244111569093576,2008.5
"Manitoba","Female","20_34",3.5,0.232159547889776,2009.5
"Manitoba","Female","20_34",4.5,0.251937805789669,2010.5
"Manitoba","Female","20_34",5.5,0.238458023551486,2011.5
"Manitoba","Female","20_34",6.5,0.235391697898288,2012.5
"Manitoba","Female","20_34",7.5,0.232257179779387,2013.5
"Manitoba","Female","20_34",8.5,0.242990383418903,2014.5
"Manitoba","Female","20_34",9.5,0.239713567591233,2015.5
"Manitoba","Female","20_34",10.5,0.250573362149756,2016.5
"Manitoba","Female","20_34",11.5,0.233287130259232,2017.5
"Manitoba","Female","20_34",12.5,0.244856375774248,2018.5
"Manitoba","Female","20_34",13.5,0.24603481408949,2019.5
"Manitoba","Female","20_34",14.5,0.246621584656915,2020.5
"Manitoba","Female","20_34",15.5,0.246363221548631,2021.5
"Manitoba","Female","20_34",16.5,0.228790287076439,2022.5
"Manitoba","Female","20_34",17.5,0.232080303535629,2023.5
"Manitoba","Female","20_34",18.5,0.220066989336168,2024.5
"Manitoba","Female","35_54",0,0.259535982057374,2006
"Manitoba","Female","35_54",1,0.264040978855979,2007
"Manitoba","Female","35_54",2,0.246421861441976,2008
"Manitoba","Female","35_54",3,0.258711797288796,2009
"Manitoba","Female","35_54",4,0.256360152629785,2010
"Manitoba","Female","35_54",5,0.261937592974931,2011
"Manitoba","Female","35_54",6,0.255354382207525,2012
"Manitoba","Female","35_54",7,0.257309857409419,2013
"Manitoba","Female","35_54",8,0.263144781948441,2014
"Manitoba","Female","35_54",9,0.254936014232526,2015
"Manitoba","Female","35_54",10,0.267064508738907,2016
"Manitoba","Female","35_54",11,0.259988429265953,2017
"Manitoba","Female","35_54",12,0.263461423328668,2018
"Manitoba","Female","35_54",13,0.262811237865059,2019
"Manitoba","Female","35_54",14,0.257902739588546,2020
"Manitoba","Female","35_54",15,0.257504605001586,2021
"Manitoba","Female","35_54",16,0.260731604194471,2022
"Manitoba","Female","35_54",17,0.259955674216799,2023
"Manitoba","Female","35_54",18,0.248103982469049,2024
"Manitoba","Female","35_54",0.5,0.259429149062078,2006.5
"Manitoba","Female","35_54",1.5,0.256202333266855,2007.5
"Manitoba","Female","35_54",2.5,0.250734780356068,2008.5
"Manitoba","Female","35_54",3.5,0.262492367153047,2009.5
"Manitoba","Female","35_54",4.5,0.255995932417292,2010.5
"Manitoba","Female","35_54",5.5,0.257598444108252,2011.5
"Manitoba","Female","35_54",6.5,0.254494980862281,2012.5
"Manitoba","Female","35_54",7.5,0.251319219031435,2013.5
"Manitoba","Female","35_54",8.5,0.250996733422541,2014.5
"Manitoba","Female","35_54",9.5,0.254105384571304,2015.5
"Manitoba","Female","35_54",10.5,0.250136722334292,2016.5
"Manitoba","Female","35_54",11.5,0.258031723738687,2017.5
"Manitoba","Female","35_54",12.5,0.262817701901002,2018.5
"Manitoba","Female","35_54",13.5,0.269442856159836,2019.5
"Manitoba","Female","35_54",14.5,0.258446839623696,2020.5
"Manitoba","Female","35_54",15.5,0.250553471972644,2021.5
"Manitoba","Female","35_54",16.5,0.264893285255617,2022.5
"Manitoba","Female","35_54",17.5,0.244736916241092,2023.5
"Manitoba","Female","35_54",18.5,0.241003392147384,2024.5
"Manitoba","Female","55+",0,0.275963616512632,2006
"Manitoba","Female","55+",1,0.254910842725551,2007
"Manitoba","Female","55+",2,0.286248539354758,2008
"Manitoba","Female","55+",3,0.295063109736055,2009
"Manitoba","Female","55+",4,0.285770434967381,2010
"Manitoba","Female","55+",5,0.268788541907689,2011
"Manitoba","Female","55+",6,0.25724350432407,2012
"Manitoba","Female","55+",7,0.26258375012632,2013
"Manitoba","Female","55+",8,0.268887753046609,2014
"Manitoba","Female","55+",9,0.259549515918758,2015
"Manitoba","Female","55+",10,0.264321620974637,2016
"Manitoba","Female","55+",11,0.261288267968712,2017
"Manitoba","Female","55+",12,0.265897537081154,2018
"Manitoba","Female","55+",13,0.245151659888141,2019
"Manitoba","Female","55+",14,0.259958378633393,2020
"Manitoba","Female","55+",15,0.242064616150772,2021
"Manitoba","Female","55+",16,0.256004136318201,2022
"Manitoba","Female","55+",17,0.242447996326667,2023
"Manitoba","Female","55+",18,0.253556695286445,2024
"Manitoba","Female","55+",0.5,0.29406926067583,2006.5
"Manitoba","Female","55+",1.5,0.260352795297059,2007.5
"Manitoba","Female","55+",2.5,0.294860993470499,2008.5
"Manitoba","Female","55+",3.5,0.276724635138425,2009.5
"Manitoba","Female","55+",4.5,0.263959911448423,2010.5
"Manitoba","Female","55+",5.5,0.276406824266701,2011.5
"Manitoba","Female","55+",6.5,0.243649588419195,2012.5
"Manitoba","Female","55+",7.5,0.28452553406124,2013.5
"Manitoba","Female","55+",8.5,0.264895760097,2014.5
"Manitoba","Female","55+",9.5,0.25487562357641,2015.5
"Manitoba","Female","55+",10.5,0.260719480863045,2016.5
"Manitoba","Female","55+",11.5,0.26849794512235,2017.5
"Manitoba","Female","55+",12.5,0.263978482602012,2018.5
"Manitoba","Female","55+",13.5,0.247143094135902,2019.5
"Manitoba","Female","55+",14.5,0.269022054778538,2020.5
"Manitoba","Female","55+",15.5,0.261044438472469,2021.5
"Manitoba","Female","55+",16.5,0.277567685891784,2022.5
"Manitoba","Female","55+",17.5,0.245398824011039,2023.5
"Manitoba","Female","55+",18.5,0.280739029623074,2024.5
"Manitoba","Male","15_19",0,0.11180125458592,2006
"Manitoba","Male","15_19",1,0.141097970387177,2007
"Manitoba","Male","15_19",2,0.110380466366243,2008
"Manitoba","Male","15_19",3,0.127442155354541,2009
"Manitoba","Male","15_19",4,0.116830196030582,2010
"Manitoba","Male","15_19",5,0.130440485009663,2011
"Manitoba","Male","15_19",6,0.121585487599271,2012
"Manitoba","Male","15_19",7,0.114378376058359,2013
"Manitoba","Male","15_19",8,0.0828406202551484,2014
"Manitoba","Male","15_19",9,0.118919229092662,2015
"Manitoba","Male","15_19",10,0.0937101855711778,2016
"Manitoba","Male","15_19",11,0.0847602687042825,2017
"Manitoba","Male","15_19",12,0.124402634149148,2018
"Manitoba","Male","15_19",13,0.123699542441004,2019
"Manitoba","Male","15_19",14,0.113755456046974,2020
"Manitoba","Male","15_19",15,0.130091132110085,2021
"Manitoba","Male","15_19",16,0.121463633363302,2022
"Manitoba","Male","15_19",17,0.0949922562081003,2023
"Manitoba","Male","15_19",18,0.11407857069022,2024
"Manitoba","Male","15_19",0.5,0.127694524833754,2006.5
"Manitoba","Male","15_19",1.5,0.111780997752922,2007.5
"Manitoba","Male","15_19",2.5,0.127641871741949,2008.5
"Manitoba","Male","15_19",3.5,0.134438705628696,2009.5
"Manitoba","Male","15_19",4.5,0.143731414734213,2010.5
"Manitoba","Male","15_19",5.5,0.120076660846144,2011.5
"Manitoba","Male","15_19",6.5,0.143416977276498,2012.5
"Manitoba","Male","15_19",7.5,0.117748391926785,2013.5
"Manitoba","Male","15_19",8.5,0.108538990188324,2014.5
"Manitoba","Male","15_19",9.5,0.1253044188033,2015.5
"Manitoba","Male","15_19",10.5,0.111414750829449,2016.5
"Manitoba","Male","15_19",11.5,0.125495205616547,2017.5
"Manitoba","Male","15_19",12.5,0.110408337386673,2018.5
"Manitoba","Male","15_19",13.5,0.112350147173255,2019.5
"Manitoba","Male","15_19",14.5,0.0888906584748448,2020.5
"Manitoba","Male","15_19",15.5,0.0864203706797773,2021.5
"Manitoba","Male","15_19",16.5,0.111961644412235,2022.5
"Manitoba","Male","15_19",17.5,0.118481231607636,2023.5
"Manitoba","Male","15_19",18.5,0.0841054646362031,2024.5
"Manitoba","Male","20_34",0,0.252260303537261,2006
"Manitoba","Male","20_34",1,0.244933501577139,2007
"Manitoba","Male","20_34",2,0.238809272487306,2008
"Manitoba","Male","20_34",3,0.23335392598352,2009
"Manitoba","Male","20_34",4,0.236011973005631,2010
"Manitoba","Male","20_34",5,0.230481356612273,2011
"Manitoba","Male","20_34",6,0.25175433138555,2012
"Manitoba","Male","20_34",7,0.225933060810846,2013
"Manitoba","Male","20_34",8,0.239836532661214,2014
"Manitoba","Male","20_34",9,0.23599888573104,2015
"Manitoba","Male","20_34",10,0.243222744517733,2016
"Manitoba","Male","20_34",11,0.240038517218406,2017
"Manitoba","Male","20_34",12,0.236773768507749,2018
"Manitoba","Male","20_34",13,0.255115692052693,2019
"Manitoba","Male","20_34",14,0.242330577729085,2020
"Manitoba","Male","20_34",15,0.245852340484237,2021
"Manitoba","Male","20_34",16,0.241952168663132,2022
"Manitoba","Male","20_34",17,0.238203721769277,2023
"Manitoba","Male","20_34",18,0.216076941479242,2024
"Manitoba","Male","20_34",0.5,0.22503557933315,2006.5
"Manitoba","Male","20_34",1.5,0.240564557088748,2007.5
"Manitoba","Male","20_34",2.5,0.22715934065433,2008.5
"Manitoba","Male","20_34",3.5,0.213781299869076,2009.5
"Manitoba","Male","20_34",4.5,0.240688699629169,2010.5
"Manitoba","Male","20_34",5.5,0.226243128491573,2011.5
"Manitoba","Male","20_34",6.5,0.237072940907169,2012.5
"Manitoba","Male","20_34",7.5,0.219620468008618,2013.5
"Manitoba","Male","20_34",8.5,0.235841273105794,2014.5
"Manitoba","Male","20_34",9.5,0.243977720297574,2015.5
"Manitoba","Male","20_34",10.5,0.236172115023034,2016.5
"Manitoba","Male","20_34",11.5,0.238666645686202,2017.5
"Manitoba","Male","20_34",12.5,0.250127467278859,2018.5
"Manitoba","Male","20_34",13.5,0.242832638149303,2019.5
"Manitoba","Male","20_34",14.5,0.23095827522767,2020.5
"Manitoba","Male","20_34",15.5,0.238182461418937,2021.5
"Manitoba","Male","20_34",16.5,0.229273560043186,2022.5
"Manitoba","Male","20_34",17.5,0.224214824729739,2023.5
"Manitoba","Male","20_34",18.5,0.22610041684657,2024.5
"Manitoba","Male","35_54",0,0.22993567917719,2006
"Manitoba","Male","35_54",1,0.240089330096046,2007
"Manitoba","Male","35_54",2,0.238810446859289,2008
"Manitoba","Male","35_54",3,0.235752924216634,2009
"Manitoba","Male","35_54",4,0.238402939050555,2010
"Manitoba","Male","35_54",5,0.255738794190854,2011
"Manitoba","Male","35_54",6,0.250839668965985,2012
"Manitoba","Male","35_54",7,0.250468181617285,2013
"Manitoba","Male","35_54",8,0.25228236309063,2014
"Manitoba","Male","35_54",9,0.240566035760825,2015
"Manitoba","Male","35_54",10,0.267749404261779,2016
"Manitoba","Male","35_54",11,0.258272853294968,2017
"Manitoba","Male","35_54",12,0.25469839900905,2018
"Manitoba","Male","35_54",13,0.263594059700616,2019
"Manitoba","Male","35_54",14,0.248892917102596,2020
"Manitoba","Male","35_54",15,0.242402751104773,2021
"Manitoba","Male","35_54",16,0.253745502350245,2022
"Manitoba","Male","35_54",17,0.245404358772045,2023
"Manitoba","Male","35_54",18,0.24251561637111,2024
"Manitoba","Male","35_54",0.5,0.239871557108644,2006.5
"Manitoba","Male","35_54",1.5,0.236298327317437,2007.5
"Manitoba","Male","35_54",2.5,0.236354147043305,2008.5
"Manitoba","Male","35_54",3.5,0.224998936407051,2009.5
"Manitoba","Male","35_54",4.5,0.234306954670899,2010.5
"Manitoba","Male","35_54",5.5,0.249682737834699,2011.5
"Manitoba","Male","35_54",6.5,0.248152713047747,2012.5
"Manitoba","Male","35_54",7.5,0.248622269783758,2013.5
"Manitoba","Male","35_54",8.5,0.258278437931643,2014.5
"Manitoba","Male","35_54",9.5,0.253571703130677,2015.5
"Manitoba","Male","35_54",10.5,0.252519748037339,2016.5
"Manitoba","Male","35_54",11.5,0.255792033652799,2017.5
"Manitoba","Male","35_54",12.5,0.269299187146846,2018.5
"Manitoba","Male","35_54",13.5,0.263528335389874,2019.5
"Manitoba","Male","35_54",14.5,0.239313251610012,2020.5
"Manitoba","Male","35_54",15.5,0.252118724649479,2021.5
"Manitoba","Male","35_54",16.5,0.252412478291153,2022.5
"Manitoba","Male","35_54",17.5,0.23601050340059,2023.5
"Manitoba","Male","35_54",18.5,0.245660963878246,2024.5
"Manitoba","Male","55+",0,0.270087340108306,2006
"Manitoba","Male","55+",1,0.246331721353327,2007
"Manitoba","Male","55+",2,0.263719726305895,2008
"Manitoba","Male","55+",3,0.302550470643439,2009
"Manitoba","Male","55+",4,0.27816239717993,2010
"Manitoba","Male","55+",5,0.263990488542471,2011
"Manitoba","Male","55+",6,0.27198841841335,2012
"Manitoba","Male","55+",7,0.275975753245225,2013
"Manitoba","Male","55+",8,0.257044772072988,2014
"Manitoba","Male","55+",9,0.263367950682484,2015
"Manitoba","Male","55+",10,0.290287372930269,2016
"Manitoba","Male","55+",11,0.265714992286935,2017
"Manitoba","Male","55+",12,0.289965719053377,2018
"Manitoba","Male","55+",13,0.287380044842547,2019
"Manitoba","Male","55+",14,0.272795646233037,2020
"Manitoba","Male","55+",15,0.262580726731841,2021
"Manitoba","Male","55+",16,0.264128210453335,2022
"Manitoba","Male","55+",17,0.254692493665326,2023
"Manitoba","Male","55+",18,0.257661067487092,2024
"Manitoba","Male","55+",0.5,0.296408704221633,2006.5
"Manitoba","Male","55+",1.5,0.276321298761756,2007.5
"Manitoba","Male","55+",2.5,0.299522932704357,2008.5
"Manitoba","Male","55+",3.5,0.288252521582762,2009.5
"Manitoba","Male","55+",4.5,0.264252380020481,2010.5
"Manitoba","Male","55+",5.5,0.266826655145819,2011.5
"Manitoba","Male","55+",6.5,0.275547552186076,2012.5
"Manitoba","Male","55+",7.5,0.262410152088519,2013.5
"Manitoba","Male","55+",8.5,0.262633867142064,2014.5
"Manitoba","Male","55+",9.5,0.25816102887818,2015.5
"Manitoba","Male","55+",10.5,0.269481124442582,2016.5
"Manitoba","Male","55+",11.5,0.274162924985336,2017.5
"Manitoba","Male","55+",12.5,0.272096810700448,2018.5
"Manitoba","Male","55+",13.5,0.274640673117904,2019.5
"Manitoba","Male","55+",14.5,0.280978537831976,2020.5
"Manitoba","Male","55+",15.5,0.277933723630603,2021.5
"Manitoba","Male","55+",16.5,0.260721559626864,2022.5
"Manitoba","Male","55+",17.5,0.259590641064037,2023.5
"Manitoba","Male","55+",18.5,0.249778071503388,2024.5
"New Brunswick","Female","15_19",0,0.0840584258822931,2006
"New Brunswick","Female","15_19",1,0.0982341765071998,2007
"New Brunswick","Female","15_19",2,0.118388343417311,2008
"New Brunswick","Female","15_19",3,0.136598633934891,2009
"New Brunswick","Female","15_19",4,0.0761296326358033,2010
"New Brunswick","Female","15_19",5,0.0978327398423649,2011
"New Brunswick","Female","15_19",6,0.0425534967620433,2012
"New Brunswick","Female","15_19",7,0.0945016719680287,2013
"New Brunswick","Female","15_19",8,0.0237010343417029,2014
"New Brunswick","Female","15_19",9,0.0663688692163457,2015
"New Brunswick","Female","15_19",10,0.0687649926776536,2016
"New Brunswick","Female","15_19",11,0.0646977695545898,2017
"New Brunswick","Female","15_19",12,0.0485167280239628,2018
"New Brunswick","Female","15_19",13,0.0741937883723844,2019
"New Brunswick","Female","15_19",14,0.045947009183565,2020
"New Brunswick","Female","15_19",15,0.0521123751015665,2021
"New Brunswick","Female","15_19",16,0.0769208512620405,2022
"New Brunswick","Female","15_19",17,0.0573327687313136,2023
"New Brunswick","Female","15_19",18,0.0425089223624725,2024
"New Brunswick","Female","15_19",0.5,0.126051045749873,2006.5
"New Brunswick","Female","15_19",1.5,0.0901543662494984,2007.5
"New Brunswick","Female","15_19",2.5,0.0722103507023402,2008.5
"New Brunswick","Female","15_19",3.5,0.0955326820349079,2009.5
"New Brunswick","Female","15_19",4.5,0.0837809957526867,2010.5
"New Brunswick","Female","15_19",5.5,0.0571571320245517,2011.5
"New Brunswick","Female","15_19",6.5,0.0620161240317896,2012.5
"New Brunswick","Female","15_19",7.5,0.110463095134054,2013.5
"New Brunswick","Female","15_19",8.5,0.0595643527666684,2014.5
"New Brunswick","Female","15_19",9.5,0.0941627117845894,2015.5
"New Brunswick","Female","15_19",10.5,0.0671778068283039,2016.5
"New Brunswick","Female","15_19",11.5,0.0630040838012921,2017.5
"New Brunswick","Female","15_19",12.5,0.0617001553624393,2018.5
"New Brunswick","Female","15_19",13.5,0.0569236897208471,2019.5
"New Brunswick","Female","15_19",14.5,0.0596752857991373,2020.5
"New Brunswick","Female","15_19",15.5,0.0698945731078994,2021.5
"New Brunswick","Female","15_19",16.5,0.0729251591296516,2022.5
"New Brunswick","Female","15_19",17.5,0.0714389338407467,2023.5
"New Brunswick","Female","15_19",18.5,0.0543454292664324,2024.5
"New Brunswick","Female","20_34",0,0.240561175993435,2006
"New Brunswick","Female","20_34",1,0.279341597699293,2007
"New Brunswick","Female","20_34",2,0.262186725978365,2008
"New Brunswick","Female","20_34",3,0.258676206717381,2009
"New Brunswick","Female","20_34",4,0.262259281329158,2010
"New Brunswick","Female","20_34",5,0.246268519947388,2011
"New Brunswick","Female","20_34",6,0.245915822003973,2012
"New Brunswick","Female","20_34",7,0.251323652069822,2013
"New Brunswick","Female","20_34",8,0.244303912764759,2014
"New Brunswick","Female","20_34",9,0.24481332430018,2015
"New Brunswick","Female","20_34",10,0.225999942998963,2016
"New Brunswick","Female","20_34",11,0.245025452033498,2017
"New Brunswick","Female","20_34",12,0.238505038607727,2018
"New Brunswick","Female","20_34",13,0.219808528501223,2019
"New Brunswick","Female","20_34",14,0.226822717992072,2020
"New Brunswick","Female","20_34",15,0.228133425444872,2021
"New Brunswick","Female","20_34",16,0.208023979812333,2022
"New Brunswick","Female","20_34",17,0.214958758937622,2023
"New Brunswick","Female","20_34",18,0.212982169259087,2024
"New Brunswick","Female","20_34",0.5,0.248649146629021,2006.5
"New Brunswick","Female","20_34",1.5,0.268311285662004,2007.5
"New Brunswick","Female","20_34",2.5,0.256000057043892,2008.5
"New Brunswick","Female","20_34",3.5,0.243104165217495,2009.5
"New Brunswick","Female","20_34",4.5,0.270836940362345,2010.5
"New Brunswick","Female","20_34",5.5,0.234205996073942,2011.5
"New Brunswick","Female","20_34",6.5,0.227313399312675,2012.5
"New Brunswick","Female","20_34",7.5,0.232191411997434,2013.5
